Author,Affiliation,Publication Date,Journal Title,Title,Volume,URL,,,,,,
"Machado, Caio; Pereira, Ana Elisa","Instituto de Economía, Pontificia Universidad Católica de Chile; School of Business and Economics, Universidad de los Andes , Chile",2022/8/17,Review of Finance,Optimal Capital Structure with Stock Market Feedback*,27,https://academic.oup.com/rof/article/27/4/1329/6670641,,,,,,
"Liu, Clark; Sulaeman, Johan; Shu, Tao; Yeung, P Eric","People's Bank of China School of Finance (PBCSF), Tsinghua University , Beijing, China; Sustainable and Green Finance Institute, NUS Business School, National University of Singapore , Singapore; School of Management and Economics, Shenzhen Institute of Finance, Chinese University of Hong Kong , Shenzhen; Johnson Graduate School of Management, SC Johnson College of Business, Cornell University , Ithaca, NY, USA",2022/10/20,Review of Finance,Life is Too Short? Bereaved Managers and Investment Decisions*,27,https://academic.oup.com/rof/article/27/4/1373/6764613,,,,,,
"Gersbach, Hans; Rochet, Jean-Charles; Scheffel, Martin","Center of Economic Research at ETH Zurich (CER-ETH), Switzerland , and CEPR; Swiss Finance Institute, University of Geneva and University of Zurich ,  Switzerland    Toulouse School of Economics ,  France; Department of Finance,  Hanken School of Economics ,  Finland",2022/9/8,Review of Finance,"Financial Intermediation, Capital Accumulation, and Crisis Recovery*",27,https://academic.oup.com/rof/article/27/4/1423/6694057,,,,,,
"Dimitrova, Lora; Eswar, Sapnoti K","University of Exeter Business School, University of Exeter ,  UK; School of Economics and Finance, University of St Andrews ,  UK",2022/9/8,Review of Finance,"Capital Gains Tax, Venture Capital, and Innovation in Start-Ups*",27,https://academic.oup.com/rof/article/27/4/1471/6694058,,,,,,
"Huang, Ji; Huang, Zongbo; Shao, Xiang","The Chinese University of Hong Kong ,  Hong Kong; School of Management and Economics, Shenzhen Finance Institute, The Chinese University of Hong Kong , Shenzhen,  China; School of Management, Fudan University, China",2022/9/12,Review of Finance,The Risk of Implicit Guarantees: Evidence from Shadow Banks in China*,27,https://academic.oup.com/rof/article/27/4/1521/6696200,,,,,,
"Veldkamp, Laura","Columbia Business School, USA",2023/1/20,Review of Finance,Valuing Data as an Asset*,27,https://academic.oup.com/rof/article/27/5/1545/6994201,,,,,,
"Karolyi, G Andrew; Sedunov, John; G. Taboada, Alvaro","Cornell S.C. Johnson College of Business, Cornell University , Ithaca, NY,  USA; Villanova University, Villanova , PA,  USA; Mississippi State University, Mississippi State, MS, USA",2023/1/6,Review of Finance,Cross-Border Bank Flows and Systemic Risk*,27,https://academic.oup.com/rof/article/27/5/1563/6972786,,,,,,
"Dumas, Bernard; Savioz, Marcel","INSEAD, France    NBER, USA    CEPR, Europe; University of Lucerne, Switzerland    Swiss National Bank, Switzerland",2022/11/7,Review of Finance,A Theory of the Nominal Character of Stock Securities*,27,https://academic.oup.com/rof/article/27/5/1615/6808653,,,,,,
"Fedyk, Anastassia; Hodson, James","Haas School of Business, UC Berkeley ,  USA; AI for Good Foundation, USA, and Jožef Stefan International Postgraduate School ,  Slovenia",2022/11/22,Review of Finance,Trading on Talent: Human Capital and Firm Performance*,27,https://academic.oup.com/rof/article/27/5/1659/6839955,,,,,,
"Chang, Yuk Ying; Dasgupta, Sudipto","School of Economics and Finance, Massey Business School , Massey University,  New Zealand; Department of Finance, CUHK Business School, Chinese University of Hong Kong ,  Hong Kong    ABFER , CEPR, and ECGI",2022/11/2,Review of Finance,"Escaping Air Pollution: Immigrants, Students, and Spillover Effects on Property Prices Abroad*",27,https://academic.oup.com/rof/article/27/5/1699/6793874,,,,,,
"Kieren, Pascal; Müller-Dethard, Jan; Weber, Martin","Heidelberg University ,  Germany; University of Mannheim ,  Germany; University of Mannheim ,  Germany    Centre for Economic Policy Research ,  UK",2022/11/7,Review of Finance,Risk-Taking and Asymmetric Learning in Boom and Bust Markets*,27,https://academic.oup.com/rof/article/27/5/1743/6808652,,,,,,
"Pelzl, Paul; Valderrama, María Teresa","NHH Norwegian School of Economics, Norway    De Nederlandsche Bank (DNB), The Netherlands; Oesterreichische Nationalbank (OeNB), Austria",2023/1/10,Review of Finance,Capital Regulations and the Management of Credit Commitments during Crisis Times*,27,https://academic.oup.com/rof/article/27/5/1781/6982561,,,,,,
"Chen, Tao; Zhang, Li; Zhu, Qifei","Nanyang Business School, Nanyang Technological University, Singapore; International Institute of Finance, School of Management, University of Science and Technology of China, China; Nanyang Business School, Nanyang Technological University, Singapore",2023/3/10,Review of Finance,Dual Ownership and Risk-Taking Incentives in Managerial Compensation*,27,https://academic.oup.com/rof/article/27/5/1823/7075547,,,,,,
"Duffee, Gregory R","Johns Hopkins University , Baltimore, MD 21218,  USA",2022/9/29,Review of Finance,Macroeconomic News and Stock?�Bond Comovement*,27,https://academic.oup.com/rof/article/27/5/1859/6730773,,,,,,
"Choi, Seungho; Park, Raphael Jonghyeon; Xu, Simon","School of Economics and Finance, QUT Business School, Queensland University of Technology , Brisbane, QLD 4000,  Australia; Finance Department, UTS Business School, University of Technology Sydney , Broadway, NSW 2007,  Australia; Haas School of Business, University of California Berkeley , Berkeley, CA 94720,  USA",2023/2/9,Review of Finance,The Strategic Use of Corporate Philanthropy: Evidence from Bank Donations*,27,https://academic.oup.com/rof/article/27/5/1883/7033473,,,,,,
"Morris, Stephen; Shin, Hyun Song",,2004/3/1,Review of Finance,Liquidity Black Holes *,8,https://academic.oup.com/rof/article/8/1/1/1585496,,,,,,
"Dimson, Elroy; Hanke, Bernd",,2004/3/1,Review of Finance,The Expected Illiquidity Premium: Evidence from Equity Index-Linked Bonds *,8,https://academic.oup.com/rof/article/8/1/19/1585509,,,,,,
"Biais, Bruno; Martinez, Isabelle",,2004/3/1,Review of Finance,Price Discovery across the Rhine *,8,https://academic.oup.com/rof/article/8/1/49/1585515,,,,,,
"Repullo, Rafael; Suarez, Javier",,2004/3/1,Review of Finance,Venture Capital Finance: A Security Design Approach *,8,https://academic.oup.com/rof/article/8/1/75/1585521,,,,,,
"Branger, Nicole; Schlag, Christian",,2004/3/1,Review of Finance,Why is the Index Smile So Steep? *,8,https://academic.oup.com/rof/article/8/1/109/1585504,,,,,,
"Bossaerts, Peter; Plott, Charles",,2004/6/1,Review of Finance,Basic Principles of Asset Pricing Theory: Evidence from Large-Scale Experimental Financial Markets *,8,https://academic.oup.com/rof/article/8/2/135/1572001,,,,,,
"Geyer, Alois; Kossmeier, Stephan; Pichler, Stefan",,2004/6/1,Review of Finance,Measuring Systematic Risk in EMU Government Yield Spreads *,8,https://academic.oup.com/rof/article/8/2/171/1572004,,,,,,
"Medran, Luis Angel; Vives, Xavier",,2004/6/1,Review of Finance,Regulating Insider Trading When Investment Matters *,8,https://academic.oup.com/rof/article/8/2/199/1572007,,,,,,
"Trojani, Fabio; Vanini, Paolo",,2004/6/1,Review of Finance,Robustness and Ambiguity Aversion in General Equilibrium *,8,https://academic.oup.com/rof/article/8/2/279/1572010,,,,,,
"Croson, Rachel T. A.; Gomes, Armando; McGinn, Kathleen L.; Nöth, Markus","The Wharton School, University of Pennsylvania; The Wharton School, University of Pennsylvania; Graduate School of Business Administration, Harvard University; Universität Mannheim",2004/1/1,Review of Finance,"Mergers and Acquisitions: An Experimental Analysis of Synergies, Externalities and Dynamics*",8,https://academic.oup.com/rof/article/8/4/481/1582191,,,,,,
"Sarig, Oded","Arison School of Business, IDC and the Wharton School, University of Pennsylvania",2004/1/1,Review of Finance,A Time-Series Analysis of Corporate Payout Policies,8,https://academic.oup.com/rof/article/8/4/515/1582196,,,,,,
"Chava, Sudheer; Jarrow, Robert A.","C.T. Bauer College of Business, University of Houston; Johnson Graduate School of Management, Cornell University",2004/1/1,Review of Finance,Bankruptcy Prediction with Industry Effects*,8,https://academic.oup.com/rof/article/8/4/537/1582202,,,,,,
"Gropp, Reint; Vesala, Jukka",European Central Bank; European Central Bank,2004/1/1,Review of Finance,"Deposit Insurance, Moral Hazard and Market Monitoring*",8,https://academic.oup.com/rof/article/8/4/571/1582207,,,,,,
"Goldreich, David; Hanke, Bernd; Nath, Purnendu",London Business School and CEPR; London Business School; London Business School,2005/1/1,Review of Finance,The Price of Future Liquidity: Time-Varying Liquidity in the U.S. Treasury Market*,9,https://academic.oup.com/rof/article/9/1/1/1574108,,,,,,
"Parlour, Christine A.; Rajan, Uday","David A. Tepper School of Business, Carnegie Mellon University; Stephen M. Ross School of Business, University of Michigan",2005/1/1,Review of Finance,Rationing in IPOs*,9,https://academic.oup.com/rof/article/9/1/33/1574110,,,,,,
"Franks, Julian; Sussman, Oren","London Business School and CEPR; Wadham College and Saïd Business School, University of Oxford",2005/1/1,Review of Finance,Financial Distress and Bank Restructuring of Small to Medium Size UK Companies*,9,https://academic.oup.com/rof/article/9/1/65/1574115,,,,,,
"Hördahl, Peter; Vestin, David",European Central Bank; European Central Bank,2005/1/1,Review of Finance,Interpreting Implied Risk-Neutral Densities: The Role of Risk Premia*,9,https://academic.oup.com/rof/article/9/1/97/1574117,,,,,,
"Boyle, Glenn W.; Guthrie, Graeme A.","New Zealand Institute for the Study of Competition and Regulation, Victoria University of Wellington; School of Economics and Finance, Victoria University of Wellington",2005/1/1,Review of Finance,Human Capital and Popular Investment Advice*,9,https://academic.oup.com/rof/article/9/2/139/1611885,,,,,,
"Huberman, Gur; Stanzl, Werner","Columbia Business School; Ziff Brothers Investments, L.L.C.",2005/1/1,Review of Finance,Optimal Liquidity Trading*,9,https://academic.oup.com/rof/article/9/2/165/1611887,,,,,,
"Degryse, Hans; Jong, Frank De; Ravenswaaij, Maarten Van; Wuyts, Gunther","Department of Economics, Katholieke Universiteit Leuven    CentER, Tilburg; Finance Group, University of Amsterdam; SNS Asset Management, ?�s Hertogenbosch; Department of Economics, Katholieke Universiteit Leuven    National Bank of Belgium, Research Department  Brussels",2005/1/1,Review of Finance,Aggressive Orders and the Resiliency of a Limit Order Market*,9,https://academic.oup.com/rof/article/9/2/201/1611889,,,,,,
"Glaser, Markus; Weber, Martin","Business School, University of Mannheim; Business School, University of Mannheim, and CEPR",2005/1/1,Review of Finance,September 11 and Stock Return Expectations of Individual Investors*,9,https://academic.oup.com/rof/article/9/2/243/1611892,,,,,,
"Ackert, Lucy F.; Church, Bryan K.; Tompkins, James; Zhang, Ping","Michael J. Coles College of Business, Kennesaw State University; College of Management, Georgia Tech; Michael J. Coles College of Business, Kennesaw State University; Rotman School of Management, University of Toronto",2005/1/1,Review of Finance,What's in a Name? An Experimental Examination of Investment Behavior*,9,https://academic.oup.com/rof/article/9/2/281/1611896,,,,,,
"Feng, Lei; Seasholes, Mark S.",Bear Stearns and Co; U.C. Berkeley,2005/1/1,Review of Finance,Do Investor Sophistication and Trading Experience Eliminate Behavioral Biases in Financial Markets?,9,https://academic.oup.com/rof/article/9/3/305/1592634,,,,,,
"Harris, Milton; Raviv, Artur","Graduate School of Business, University of Chicago; Kellogg School of Management, Northwestern University",2005/1/1,Review of Finance,Allocation of Decision-making Authority,9,https://academic.oup.com/rof/article/9/3/353/1592651,,,,,,
"Wu, Xueping; Wang, Zheng; Yao, Jun",City University of Hong Kong; CITIC Fund Management (China); City University of Hong Kong,2005/1/1,Review of Finance,Understanding the Positive Announcement Effects of Private Equity Placements: New Insights from Hong Kong Data,9,https://academic.oup.com/rof/article/9/3/385/1592661,,,,,,
"Hübner, Georges",HEC Management School ??University of Liège and Maastricht University,2005/1/1,Review of Finance,The Generalized Treynor Ratio,9,https://academic.oup.com/rof/article/9/3/415/1592672,,,,,,
"Dorn, Daniel; Huberman, Gur","LeBow College of Business, Drexel University; Graduate School of Business, Columbia University",2005/1/1,Review of Finance,Talk and Action: What Individual Investors Say and What They Do,9,https://academic.oup.com/rof/article/9/4/437/1604936,,,,,,
"Massa, Massimo; Simonov, Andrei",INSEAD; Stockholm School of Economics,2005/1/1,Review of Finance,Behavioral Biases and Investment,9,https://academic.oup.com/rof/article/9/4/483/1604940,,,,,,
"Brennan, Michael J.; Li, Feifei; Torous, Walter N.","The John E. Anderson Graduate School of Management, University of California  Los Angeles; The John E. Anderson Graduate School of Management, University of California  Los Angeles; Research Affiliates",2005/1/1,Review of Finance,Dollar Cost Averaging,9,https://academic.oup.com/rof/article/9/4/509/1604943,,,,,,
"Guiso, Luigi; Jappelli, Tullio","University of Sassari, Ente Luigi Einaudi for Monetary, Banking and Financial Studies and CEPR; University of Salerno, CSEF, and CEPR",2005/1/1,Review of Finance,Awareness and Stock Market Participation,9,https://academic.oup.com/rof/article/9/4/537/1604947,,,,,,
,,,,,,,,,,,,
"Bris, Arturo; Koskinen, Yrjö; Nilsson, Mattias","IMD, Yale School of Management and ECGI; Boston University School of Management and CEPR; Worcester Polytechnic Institute",2006/1/1,Review of Finance,The Real Effects of the Euro: Evidence from Corporate Investments*,10,https://academic.oup.com/rof/article/10/1/1/1573501,,,,,,
"Bofondi, Marcello; Gobbi, Giorgio",Bank of Italy; Bank of Italy,2006/1/1,Review of Finance,Informational Barriers to Entry into Credit Markets*,10,https://academic.oup.com/rof/article/10/1/39/1573507,,,,,,
"Brooks, Robin; Negro, Marco Del","Research Department, International Monetary Fund; Research Department  Federal Reserve Bank of Atlanta",2006/1/1,Review of Finance,Firm-Level Evidence on International Stock Market Comovement*,10,https://academic.oup.com/rof/article/10/1/69/1573508,,,,,,
"Karolyi, G. Andrew","Fisher College of Business, The Ohio State University",2006/1/1,Review of Finance,The World of Cross-Listings and Cross-Listings of the World: Challenging Conventional Wisdom*,10,https://academic.oup.com/rof/article/10/1/99/1573512,,,,,,
"Levine, Ross; Schmukler, Sergio L.",Brown University and NBER; World Bank,2006/1/1,Review of Finance,Internationalization and Stock Market Liquidity*,10,https://academic.oup.com/rof/article/10/1/153/1573502,,,,,,
,,,,,,,,,,,,
"Asparouhova, Elena",University of Utah,2006/1/1,Review of Finance,Competition in Lending: Theory and Experiments*,10,https://academic.oup.com/rof/article/10/2/189/1605968,,,,,,
"Björk, Tomas; Slinko, Irina",Stockholm School of Economics; Stockholm School of Economics,2006/1/1,Review of Finance,Towards a General Theory of Good-Deal Bounds*,10,https://academic.oup.com/rof/article/10/2/221/1605977,,,,,,
"Goetzmann, William N.; Ukhov, Andrey D.","Yale School of Management, Yale University; Kelley School of Business, Indiana University",2006/1/1,Review of Finance,British Investment Overseas 1870??913: A Modern Portfolio Theory Approach*,10,https://academic.oup.com/rof/article/10/2/261/1605979,,,,,,
"Lehar, Alfred; Randl, Otto",University of Calgary; University of Vienna,2006/1/1,Review of Finance,Chinese Walls in German Banks*,10,https://academic.oup.com/rof/article/10/2/301/1605984,,,,,,
"Almeida, Heitor; Campello, Murillo; Liu, Crocker",New York University and NBER; University of Illinois and NBER; New York University,2006/1/1,Review of Finance,The Financial Accelerator: Evidence from International Housing Markets,10,https://academic.oup.com/rof/article/10/3/321/1606865,,,,,,
"Maksimovic, Vojislav; Pichler, Pegaret","Robert H. Smith School, University of Maryland and Tanaka School, Imperial College  London; Institute for Advanced Studies, Vienna and Vienna Graduate School of Finance",2006/1/1,Review of Finance,Structuring the Initial Offering: Who to Sell To and How to Do It,10,https://academic.oup.com/rof/article/10/3/353/1606866,,,,,,
"Sade, Orly; Schnitzlein, Charles; Zender, Jaime F.","Jerusalem School of Business, Hebrew University of Jerusalem; College of Business Administration, University of Central Florida; Leeds School of Business, University of Colorado  Boulder",2006/1/1,Review of Finance,When Less (Potential Demand) Is More (Revenue): Asymmetric Bidding Capacities in Divisible Good Auctions,10,https://academic.oup.com/rof/article/10/3/389/1606871,,,,,,
"Alvarez, Luis H. R.; Stenbacka, Rune",Turku School of Economics and Business Administration; Swedish School of Economics  Helsinki,2006/1/1,Review of Finance,"Takeover Timing, Implementation Uncertainty, and Embedded Divestment Options",10,https://academic.oup.com/rof/article/10/3/417/1606873,,,,,,
"Sarno, Lucio; Valente, Giorgio; Leon, Hyginus",University of Warwick and CEPR; Chinese University of Hong Kong; International Monetary Fund,2006/1/1,Review of Finance,Nonlinearity in Deviations from Uncovered Interest Parity: An Explanation of the Forward Bias Puzzle,10,https://academic.oup.com/rof/article/10/3/443/1606880,,,,,,
,,,,,,,,,,,,
"Fratianni, Michele","Indiana University, Kelley School of Business, CIBER and Universit? Politecnica delle Marche",2006/1/1,Review of Finance,"Government Debt, Reputation and Creditors' Protections: The Tale of San Giorgio*",10,https://academic.oup.com/rof/article/10/4/487/1578656,,,,,,
"Oosterlinck, Kim; Landon-Lane, John S.","Solvay Business School, Université Libre de Bruxelles; Rutgers University",2006/1/1,Review of Finance,Hope Springs Eternal ??French Bondholders and the Soviet Repudiation (1915??919)*,10,https://academic.oup.com/rof/article/10/4/507/1578667,,,,,,
"Franks, Julian; Mayer, Colin; Wagner, Hannes F.","London Business School; Saïd Business School, University of Oxford; University of Munich and Saïd Business School, University of Oxford",2006/1/1,Review of Finance,"The Origins of the German Corporation ??Finance, Ownership and Control*",10,https://academic.oup.com/rof/article/10/4/537/1578675,,,,,,
"Gehrig, Thomas; Fohlin, Caroline",Universität Freiburg and CEPR; Johns Hopkins University,2006/1/1,Review of Finance,Trading Costs in Early Securities Markets: The Case of the Berlin Stock Exchange 1880??910*,10,https://academic.oup.com/rof/article/10/4/587/1578682,,,,,,
"Sylla, Richard; Wilson, Jack W.; Wright, Robert E.","Stern School of Business, New York University, and NBER; College of Management, North Carolina State University; Stern School of Business, New York University, and NBER",2006/1/1,Review of Finance,"Integration of Trans-Atlantic Capital Markets, 1790??845*",10,https://academic.oup.com/rof/article/10/4/613/1578692,,,,,,
"Allen, Franklin; Litov, Lubomir; Mei, Jianping","The Wharton School, University of Pennsylvania; Olin School of Business, Washington University in St. Louis; Leonard Stern School of Business, New York University, and Cheung Kong Graduate School of Business",2006/1/1,Review of Finance,"Large Investors, Price Manipulation, and Limits to Arbitrage: An Anatomy of Market Corners*",10,https://academic.oup.com/rof/article/10/4/645/1578701,,,,,,
"Morellec, Erwan; Smith, Clifford W.","1  Swiss Finance Institute, University of Lausanne, and CEPR; 2  University of Rochester",2007/1/1,Review of Finance,Agency Conflicts and Risk Management*,11,https://academic.oup.com/rof/article/11/1/1/2886583,,,,,,
"Lensberg, Terje; Schenk-Hoppé, Klaus Reiner",1  Norwegian School of Economics and Business Administration; 2  University of Leeds,2007/1/1,Review of Finance,On the Evolution of Investment Strategies and the Kelly Rule?�A Darwinian Approach*,11,https://academic.oup.com/rof/article/11/1/25/2886584,,,,,,
"Palomino, Frederic; Uhlig, Harald",1  HEC School of Management; 2  Humboldt University and CEPR,2007/1/1,Review of Finance,Should smart investors buy funds with high past returns?*,11,https://academic.oup.com/rof/article/11/1/51/2886586,,,,,,
"Constantinides, George M.; Perrakis, Stylianos",1  University of Chicago and NBER; 2  Concordia University,2007/1/31,Review of Finance,Stochastic Dominance Bounds on American Option Prices in Markets with Frictions*,11,https://academic.oup.com/rof/article/11/1/71/2886581,,,,,,
"Kerl, Alexander G.; Walter, Andreas",,2007/1/31,Review of Finance,"Market Responses to Buy Recommendations Issued by Personal Finance Magazines: Effects of Information, Price-Pressure, and Company Characteristics*",11,https://academic.oup.com/rof/article/11/1/117/2886582,,,,,,
"Pagano, Marco; Zechner, Josef",Managing Editors; Managing Editors,2007/1/1,Review of Finance,Editorial Announcement,11,https://academic.oup.com/rof/article/11/1/iii/1635534,,,,,,
,,,,,,,,,,,,
"Phalippou, Ludovic",University of Amsterdam,2007/6/1,Review of Finance,Can Risk-Based Theories Explain the Value Premium?*,11,https://academic.oup.com/rof/article/11/2/143/1670757,,,,,,
"Leippold, Markus; Wu, Liuren","Swiss Banking Institute, University of Zurich; Swiss Banking Institute, University of Zurich",2007/1/31,Review of Finance,Design and Estimation of Multi-Currency Quadratic Models*,11,https://academic.oup.com/rof/article/11/2/167/1669954,,,,,,
"Kraft, Holger; Steffensen, Mogens",1  University of Kaiserslautern; 2  University of Copenhagen,2007/3/13,Review of Finance,"Bankruptcy, Counterparty Risk, and Contagion*",11,https://academic.oup.com/rof/article/11/2/209/1670196,,,,,,
"Chung, Dennis Y.; Isakov, Dušan; Pérignon, Christophe",1  Simon Fraser University; 2  University of Fribourg; 1  Simon Fraser University,2007/3/13,Review of Finance,Repurchasing Shares on a Second Trading Line*,11,https://academic.oup.com/rof/article/11/2/253/1670324,,,,,,
"Bernhardt, Dan; Campello, Murillo",1  University of Illinois; 2  University of Illinois and NBER,2007/6/1,Review of Finance,The Dynamics of Earnings Forecast Management*,11,https://academic.oup.com/rof/article/11/2/287/1670873,,,,,,
"Glaser, Markus; Langer, Thomas; Reynders, Jens; Weber, Martin",1  Universität Mannheim; 2  Universität Münster; 3  Siemens Management Consulting; 4  Universität Mannheim and CEPR,2007/4/9,Review of Finance,Framing Effects in Stock Market Forecasts: The Difference Between Asking for Prices and Asking for Returns*,11,https://academic.oup.com/rof/article/11/2/325/1670456,,,,,,
"Pagano, Marco; Zechner, Josef",Managing Editors; Managing Editors,2007/4/25,Review of Finance,Editorial Statistics,11,https://academic.oup.com/rof/article/11/2/iii/1670754,,,,,,
"Pagano, Marco; Zechner, Josef",Managing Editors; Managing Editors,2007/1/1,Review of Finance,Editorial Statistics,11,https://academic.oup.com/rof/article/11/3/iii/1597915,,,,,,
,,,,,,,,,,,,
"Mamaysky, Harry; Spiegel, Matthew; Zhang, Hong",1  Old Lane LP; 2  Yale School of Management; 3  INSEAD,2007/8/25,Review of Finance,Improved Forecasting of Mutual Fund Alphas and Betas*,11,https://academic.oup.com/rof/article/11/3/359/1597630,,,,,,
"Titman, Sheridan; Tsyplakov, Sergey","1  University of Texas at Austin, and NBER; 2  University of South Carolina",2007/6/12,Review of Finance,A Dynamic Model of Optimal Capital Structure*,11,https://academic.oup.com/rof/article/11/3/401/1597070,,,,,,
"Gervais, Simon; Goldstein, Itay",1  Duke University; 2  University of Pennsylvania,2007/8/23,Review of Finance,The Positive Effects of Biased Self-Perceptions in Firms*,11,https://academic.oup.com/rof/article/11/3/453/1598100,,,,,,
"Deville, Laurent; Riva, Fabrice",1  CRNS and Paris Dauphine University; 2  Paris Dauphine University and DRM,2007/8/23,Review of Finance,Liquidity and Arbitrage in Options Markets: A Survival Analysis Approach*,11,https://academic.oup.com/rof/article/11/3/497/1597929,,,,,,
"Romano, Maria Grazia","University of Salerno and CSEF, Italy",2007/7/6,Review of Finance,"Learning, Cascades, and Transaction Costs*",11,https://academic.oup.com/rof/article/11/3/527/1596924,,,,,,
"Driessen, Joost; Maenhout, Pascal",1  University of Amsterdam; 2  INSEAD,2007/8/27,Review of Finance,An Empirical Portfolio Perspective on Option Pricing Anomalies*,11,https://academic.oup.com/rof/article/11/4/561/1610656,,,,,,
"Horst, Jenke Ter; Verbeek, Marno",1  Tilburg University; 2  RSM Erasmus University and Netspar,2007/5/8,Review of Finance,"Fund Liquidation, Self-selection, and Look-ahead Bias in the Hedge Fund Industry*",11,https://academic.oup.com/rof/article/11/4/605/1610504,,,,,,
"Annaert, Jan; Van Campenhout, Geert","1  University of Antwerp; 2  K.U. Brussel, K.U. Leuven",2007/10/16,Review of Finance,Time Variation in Mutual Fund Style Exposures*,11,https://academic.oup.com/rof/article/11/4/633/1610886,,,,,,
"De Winne, Rudy; D'hondt, Catherine",1  Louvain School of Management and FUCaM; 2  EDHEC Business School,2007/6/4,Review of Finance,Hide-and-Seek in the Market: Placing and Detecting Hidden Orders*,11,https://academic.oup.com/rof/article/11/4/663/1610393,,,,,,
"Brisley, Neil; Busaba, Walid Y.","Richard Ivey School of Business, University of Western Ontario; Richard Ivey School of Business, University of Western Ontario",2007/10/16,Review of Finance,Secret Reservation Prices in Bookbuilding*,11,https://academic.oup.com/rof/article/11/4/693/2886497,,,,,,
"Pagano, Marco; Zechner, Josef",Managing Editors; Managing Editors,2007/1/1,Review of Finance,Editorial Statistics,11,https://academic.oup.com/rof/article/11/4/iii/1611359,,,,,,
,,,,,,,,,,,,
"Pagano, Marco; Zechner, Josef",Managing Editors; Managing Editors,2008/1/1,Review of Finance,Editorial Statistics,12,https://academic.oup.com/rof/article/12/1/iii/1584516,,,,,,
"Allen, Franklin; Mayer, Colin; Pagano, Marco; Zechner, Josef",Special Issue Editors; Special Issue Editors; Special Issue Editors; Special Issue Editors,2008/1/1,Review of Finance,Special issue on corporate governance Preface,12,https://academic.oup.com/rof/article/12/1/v/1584521,,,,,,
"Burkart, Mike; Lee, Samuel","1  Stockholm School of Economics, London School of Economics, CEPR and ECGI; 2  Stockholm School of Economics and SITE",2008/1/9,Review of Finance,One Share - One Vote: the Theory*,12,https://academic.oup.com/rof/article/12/1/1/1582652,,,,,,
"Adams, Renée; Ferreira, Daniel","University of Queensland and ECGI; London School of Economics, CEPR and ECGI",2008/1/1,Review of Finance,One Share-One Vote: The Empirical Evidence*,12,https://academic.oup.com/rof/article/12/1/51/1583700,,,,,,
"Gillette, Ann B.; Noe, Thomas H.; Rebello, Michael J.","1  Kennesaw State University and Federal Reserve Bank of Atlanta; 2  Saïd Business School and Balliol College, University of Oxford; 3 University of Texas at Dallas",2007/10/17,Review of Finance,Board Structures Around the World: an Experimental Investigation*,12,https://academic.oup.com/rof/article/12/1/93/1582334,,,,,,
"Peng, Lin; Röell, Ailsa","1  Zicklin School of Business, Baruch College, Columbia University; 2  School of International and Public Affairs, Columbia University",2007/1/31,Review of Finance,Executive pay and shareholder litigation*,12,https://academic.oup.com/rof/article/12/1/141/1581120,,,,,,
"Nielsen, Kasper Meisner",Copenhagen Business School and CEBR,2007/3/24,Review of Finance,Institutional Investors and Private Equity*,12,https://academic.oup.com/rof/article/12/1/185/1582005,,,,,,
"Desai, Mihir A.; Moel, Alberto",1  Harvard University and NBER; 2  Monitor Group,2007/1/31,Review of Finance,Czech Mate: Expropriation and Investor Protection in a Converging World*,12,https://academic.oup.com/rof/article/12/1/221/1581353,,,,,,
,,,,,,,,,,,,
"Kaminsky, Graciela Laura; Schmukler, Sergio L.",1  George Washington University and NBER; 2  World Bank,2008/2/19,Review of Finance,"Short-Run Pain, Long-Run Gain: Financial Liberalization and Stock Market Cycles*",12,https://academic.oup.com/rof/article/12/2/253/1622250,,,,,,
"Khurana, Inder K.; Martin, Xiumin; Periera, Raynolde",1  University of Missouri-Columbia; 2  Washington University at St. Louis; 1  University of Missouri-Columbia,2007/10/17,Review of Finance,Cross-listing and Firm Growth*,12,https://academic.oup.com/rof/article/12/2/293/1622062,,,,,,
"Gallmeyer, Michael; Hollifield, Burton","1  Mays Business School, Texas A&amp;M University; 2  Tepper School of Business, Carnegie Mellon University",2008/3/22,Review of Finance,An Examination of Heterogeneous Beliefs with a Short-Sale Constraint in a Dynamic Economy*,12,https://academic.oup.com/rof/article/12/2/323/1622129,,,,,,
"Martell, Rodolfo","Emerging Markets Research, Barclays Global Investors",2008/3/5,Review of Finance,Understanding Common Factors in Domestic and International Bond Spreads*,12,https://academic.oup.com/rof/article/12/2/365/1622734,,,,,,
"Flannery, Mark J.; Rangan, Kasturi P.",1  University of Florida; 2  Booz Allen Hamilton,2007/3/22,Review of Finance,What Caused the Bank Capital Build-up of the 1990s?*,12,https://academic.oup.com/rof/article/12/2/391/1621708,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
"Goetzmann, William N.; Kumar, Alok","1  School of Management ,  Yale University; 2  McCombs School of Business ,  University of Texas at Austin",2008/3/28,Review of Finance,Equity Portfolio Diversification*,12,https://academic.oup.com/rof/article/12/3/433/1598033,,,,,,
"Christiansen, Charlotte; Joensen, Juanna Schröter; Rangvid, Jesper","1  CREATES ,  University of Aarhus; 2  University of Aarhus; 3  Copenhagen Business School",2007/10/6,Review of Finance,Are Economists More Likely to Hold Stocks?*,12,https://academic.oup.com/rof/article/12/3/465/2886496,,,,,,
"Rindi, Barbara",Bocconi University,2008/2/7,Review of Finance,"Informed Traders as Liquidity Providers: Anonymity, Liquidity and Price Formation",12,https://academic.oup.com/rof/article/12/3/497/1597046,,,,,,
