Author,Affiliation,Publication Date,Journal Title,Title,Volume,Issue,URL
Harry Huizinga; Søren Bo Nielsen,"Tilburg University, The Netherlands; CEPR, United Kingdom; Department of Economics, Copenhagen Business School, Porcelænshaven 16A, 1., DK-2000 Frederiksberg, Denmark",2008/06/01,Journal of Public Economics,Must losing taxes on saving be harmful?,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272707001703
Matz Dahlberg; Karin Edmark,"Department of Economics, Uppsala University, P.O. Box 513, SE-751 20 Uppsala, Sweden; IFAU, Sweden; CESifo, Germany",2008/06/01,Journal of Public Economics,Is there a “race-to-the-bottom” in the setting of welfare benefit levels? Evidence from a policy intervention,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272707001806
Michael P. Devereux; Ben Lockwood; Michela Redoano,"Oxford University Centre for Business Taxation, Oxford OX1 1HP, UK; University of Warwick, Coventry CV4 7AL, UK",2008/06/01,Journal of Public Economics,Do countries compete over corporate tax rates?,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272707001351
A. Lans Bovenberg; Lawrence H. Goulder; Mark R. Jacobsen,"Tilburg University and CentER, Department of Economics, Tilburg University, P.O. Box 90153, 5000 LE Tilburg, The Netherlands; Stanford University, NBER, and Resources for the Future, Department of Economics, Landau Economics Bldg., Stanford University, Stanford, CA 94305, United States; University of California, San Diego, Department of Economics, 9500 Gilman Drive, La Jolla, CA 92093, United States",2008/06/01,Journal of Public Economics,Costs of alternative environmental policy instruments in the presence of industry compensation requirements,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272707001569
Jared C. Carbone; V. Kerry Smith,"Department of Economics, Morey House, Williams College, Williamstown, MA 01267, United States; Department of Economics, Arizona State University, Tempe, AZ 85287, United States",2008/06/01,Journal of Public Economics,Evaluating policy interventions with general equilibrium externalities,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272707000849
Frank C. Krysiak,"Department of Economics, University of Basel, Switzerland",2008/06/01,Journal of Public Economics,Prices vs. quantities: The effects on technology choice,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272707001831
Scott Adams; Chad Cotti,"Department of Economics, Bolton Hall, University of Wisconsin-Milwaukee, Milwaukee, WI, 53201, United States; University of Wisconsin-Oshkosh, United States",2008/06/01,Journal of Public Economics,Drunk driving after the passage of smoking bans in bars,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000078
Tomas Philipson; Ernst R. Berndt; Adrian H.B. Gottschalk; Eric Sun,"Irving B. Harris Graduate School of Public Policy Studies, University of Chicago, 1155 E. 60th St, Chicago, IL 60637, United States; Milken Institute, 1250 Fourth Street, Santa Monica, CA 90401, United States; Sloan School of Management MIT, E52-452, 50 Memorial Drive, Cambridge, MA 02142, United States; BiogenIdec, 5200 Research Place, San Diego, CA 92122, United States; RAND, 1776 Main St, Santa Monica, CA 90401, United States",2008/06/01,Journal of Public Economics,Cost-benefit analysis of the FDA: The case of the prescription drug user fee acts,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272707001600
Dennis Epple; Maria Marta Ferreyra,"Carnegie Mellon, United States; NBER, United States",2008/06/01,Journal of Public Economics,School finance reform: Assessing general equilibrium effects,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272707001946
Charles Clotfelter; Elizabeth Glennie; Helen Ladd; Jacob Vigdor,"Sanford Institute of Public Policy, Duke University, United States; National Bureau of Economic Research, United States",2008/06/01,Journal of Public Economics,Would higher salaries keep teachers in high-poverty schools? Evidence from a policy intervention in North Carolina,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272707001065
Rajashri Chakrabarti,"Federal Reserve Bank of New York, 33 Liberty Street, New York, NY 10045, United States",2008/06/01,Journal of Public Economics,Can increasing private school participation and monetary loss in a voucher program affect public school performance? Evidence from Milwaukee,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272707000977
Randall Reback,"Department of Economics Barnard College, Columbia University, United States",2008/06/01,Journal of Public Economics,Teaching to the rating: School accountability and the distribution of student achievement,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272707000862
Samuel Berlinski; Sebastian Galiani; Marco Manacorda,"University College London, UK; Institute for Fiscal Studies, UK; Department of Economics, Washington University in St Louis, Campus Box 1208, St Louis, MO 63130-4899, USA; Queen Mary University of London, UK; CEP, London School of Economics, Houghton Street WC2A 2AE, London, UK; CEPR, USA",2008/06/01,Journal of Public Economics,Giving children a better start: Preschool attendance and school-age profiles,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272707001971
Stephen Machin; Sandra McNally,"Department of Economics, University College London, Centre for the Economics of Education and Centre for Economic Performance, London School of Economics, United Kingdom; Centre for the Economics of Education and Centre for Economic Performance, London School of Economics, United Kingdom",2008/06/01,Journal of Public Economics,The literacy hour,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272707001910
Christian Gollier,"Toulouse School of Economics (LERNA and EIF), France",2008/06/01,Journal of Public Economics,Intergenerational risk-sharing and risk-taking of a pension fund,92.0,0,https://www.sciencedirect.com/science/article/pii/S004727270700179X
Athanasios Tagkalakis,"Council of Economic Advisers, Ministry of Economy and Finance, Nikis 5-7, 10180, Athens, Greece",2008/06/01,Journal of Public Economics,The effects of fiscal policy on consumption in recessions and expansions,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272707001867
Gregory Mills; William G. Gale; Rhiannon Patterson; Gary V. Engelhardt; Michael D. Eriksen; Emil Apostolov,"Abt Associates, United States; Brookings Institution, United States; U.S. Government Accountability Office, United States; Syracuse University, United States",2008/06/01,Journal of Public Economics,Effects of individual development accounts on asset purchases and saving behavior: Evidence from a controlled experiment,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272707001570
Hans Jarle Kind; Marko Koethenbuerger; Guttorm Schjelderup,"Norwegian School of Economics and Business Administration, Bergen, Norway; CES, University of Munich, Germany; Norwegian School of Economics and Business Administration, Bergen, Norway",2008/06/01,Journal of Public Economics,Efficiency enhancing taxation in two-sided markets,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000030
,,2008/07/01,Journal of Public Economics,Editorial Board,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000790
David Martimort; Aggey Semenov,"Toulouse School of Economics (IDEI, GREMAQ), France; EHESS, France; National University of Singapore, Singapore",2008/07/01,Journal of Public Economics,The informational effects of competition and collusion in legislative politics,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000406
Rafael Di Tella; Juan Dubra,"Harvard Business School, United States; Universidad de Montevideo, Uruguay",2008/07/01,Journal of Public Economics,Crime and punishment in the “American Dream”,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272707001958
Federico Revelli,"Department of Economics, University of Torino, Via Po 53, 10124 Torino, Italy",2008/07/01,Journal of Public Economics,Performance competition in local media markets,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000388
Thomas C. Brown; David Kingsley; George L. Peterson; Nicholas E. Flores; Andrea Clarke; Andrej Birjulin,"Rocky Mountain Research Station, U.S. Forest Service, 2150-A Centre Avenue, Fort Collins, Colorado 80526 USA; Department of Economics, University of Colorado, Boulder USA; Natural Resources Conservation Service, Washington, DC 20250 USA; OMNI Institute, Denver, CO 80203 USA",2008/07/01,Journal of Public Economics,"Reliability of individual valuations of public and private goods: Choice consistency, response time, and preference refinement",92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000224
Kurt R. Brekke; Luigi Siciliani; Odd Rune Straume,"Department of Economics and Health Economics Bergen, Norwegian School of Economics and Business Administration, Helleveien 30, N-5045 Bergen, Norway; Department of Economics and Related Studies, and Centre for Health Economics, University of York, Heslington, York YO10 5DD, UK; and C.E.P.R., 90-98 Goswell Street, London EC1V 7DB, UK; Department of Economics and NIPE, University of Minho, Campus de Gualtar, 4710-057 Braga, Portugal; and Health Economics Bergen, Norway",2008/07/01,Journal of Public Economics,Competition and waiting times in hospital markets,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000364
John Asker,"Leonard N. Stern School of Business, NYU. 44 W4th St, New York, NY 10012, United States",2008/07/01,Journal of Public Economics,Subsidizing (and taxing) business procurement,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000212
Amy Finkelstein; Robin McKnight,"MIT, United States; NBER, United States; University of Oregon, United States",2008/07/01,Journal of Public Economics,What did Medicare do? The initial impact of Medicare on mortality and out of pocket medical spending,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272707001764
Marc Gurgand; David N. Margolis,"Paris School of Economics, CREST and IRES, France; Paris School of Economics, CNRS; CREST; IZA",2008/07/01,Journal of Public Economics,"Does work pay in France? Monetary incentives, hours constraints, and the guaranteed minimum income",92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000352
Sara LaLumia,"Department of Economics, Williams College, Seeley House 4, Williamstown, MA 01267, USA",2008/07/01,Journal of Public Economics,The effects of joint taxation of married couples on labor supply and non-wage income,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000303
,,,,,,,https://www.sciencedirect.com/science/article/pii/S0047272708000091
Pascal Belan; Stéphane Gauthier; Guy Laroque,"LEN, Université de Nantes, France; ENSAE and CREST, France; CREST-INSEE and University College London, United Kingdom",2008/07/01,Journal of Public Economics,Optimal grouping of commodities for indirect taxation,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000285
Jaime Alonso-Carrera; Jordi Caballé; Xavier Raurich,"Departamento de Fundamentos del Análisis Económico and RGEA, Universidade de Vigo, Fac, CC, Económicas e Empresariais, Campus As Lagoas-Marcosende, 36310 Vigo, Spain; Unitat de Fonaments de l'Anàlisi Economica and CODE, Universitat Autònoma de Barcelona, Edifici B, 08193 Barcelona, Spain; Departament de Teoria Econòmica and CREB, Universitat de Barcelona, Facultat CC, Econòmiques i Empresarials, Av, Diagonal 690, 08034 Barcelona, Spain",2008/07/01,Journal of Public Economics,"Estate taxes, consumption externalities, and altruism",92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000376
Craig Brett; John A. Weymark,"Department of Economics, Mount Allison University, 144 Main Street, Sackville NB, Canada E4L 1A7; Department of Economics, Box 1819, Station B, Vanderbilt University, Nashville, TN 37235, USA",2008/07/01,Journal of Public Economics,The impact of changing skill levels on optimal nonlinear income taxes,92.0,0,https://www.sciencedirect.com/science/article/pii/S004727270800042X
,,2008/08/01,Journal of Public Economics,Editorial Board,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000972
Richard Layard,,2008/08/01,Journal of Public Economics,Introduction,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000340
Robert H. Frank,"Johnson Graduate School of Management, Cornell University, Ithaca, NY 14853 USA",2008/08/01,Journal of Public Economics,Should public policy respond to positional externalities?,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000443
John Beshears; James J. Choi; David Laibson; Brigitte C. Madrian,"Department of Economics, Harvard University, Littauer Center, Cambridge, MA 02138, United States; Yale School of Management, 135 Prospect Street, P.O. Box 208200, New Haven, CT 06520-8200, United States; John F. Kennedy School of Government, Harvard University, 79 JFK Street, Cambridge, MA 02138, United States; NBER, United States",2008/08/01,Journal of Public Economics,How are preferences revealed?,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000728
George Loewenstein; Peter A. Ubel,"Carnegie Mellon University, Department of Social and Decision Sciences, Pittsburgh, PA 15213, United States; University of Michigan, Department of Internal Medicine, Ann Arbor, MI 48109-0429, United States",2008/08/01,Journal of Public Economics,Hedonic adaptation and the role of decision and experience utility in public policy,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000066
Samuel Bowles; Sung-Ha Hwang,"Santa Fe Institute, United States; Dipartimento di Economia Politica, University of Siena, Italy; Departments of Economics and Mathematics, University of Massachusetts at Amherst, United States",2008/08/01,Journal of Public Economics,Social preferences and public economics: Mechanism design when social preferences depend on incentives,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000431
Botond Kőszegi; Matthew Rabin,"Department of Economics, University of California, Berkeley, United States",2008/08/01,Journal of Public Economics,"Choices, situations, and happiness",92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000625
Alan B. Krueger; David A. Schkade,"Princeton University, United States; University of California, San Diego, United States",2008/08/01,Journal of Public Economics,The reliability of subjective well-being measures,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000054
R. Layard; G. Mayraz; S. Nickell,"Centre for Economic Performance, London School of Economics; Department of Economics and Centre for Economic Performance, London School of Economics; Nuffield College, Oxford, and Centre for Economic Performance, London School of Economics",2008/08/01,Journal of Public Economics,The marginal utility of income,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000248
Peter Diamond,"MIT E52-344, Department of Economics, 50 Memorial Drive, Cambridge, MA 02142-1347, United States",2008/08/01,Journal of Public Economics,Behavioral economics,92.0,0,https://www.sciencedirect.com/science/article/pii/S004727270800056X
,,2008/08/01,Journal of Public Economics,Call for papers,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708001060
,,2008/08/01,Journal of Public Economics,Editorial Board,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000972
Richard Layard,,2008/08/01,Journal of Public Economics,Introduction,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000340
Robert H. Frank,"Johnson Graduate School of Management, Cornell University, Ithaca, NY 14853 USA",2008/08/01,Journal of Public Economics,Should public policy respond to positional externalities?,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000443
John Beshears; James J. Choi; David Laibson; Brigitte C. Madrian,"Department of Economics, Harvard University, Littauer Center, Cambridge, MA 02138, United States; Yale School of Management, 135 Prospect Street, P.O. Box 208200, New Haven, CT 06520-8200, United States; John F. Kennedy School of Government, Harvard University, 79 JFK Street, Cambridge, MA 02138, United States; NBER, United States",2008/08/01,Journal of Public Economics,How are preferences revealed?,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000728
George Loewenstein; Peter A. Ubel,"Carnegie Mellon University, Department of Social and Decision Sciences, Pittsburgh, PA 15213, United States; University of Michigan, Department of Internal Medicine, Ann Arbor, MI 48109-0429, United States",2008/08/01,Journal of Public Economics,Hedonic adaptation and the role of decision and experience utility in public policy,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000066
Samuel Bowles; Sung-Ha Hwang,"Santa Fe Institute, United States; Dipartimento di Economia Politica, University of Siena, Italy; Departments of Economics and Mathematics, University of Massachusetts at Amherst, United States",2008/08/01,Journal of Public Economics,Social preferences and public economics: Mechanism design when social preferences depend on incentives,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000431
Botond Kőszegi; Matthew Rabin,"Department of Economics, University of California, Berkeley, United States",2008/08/01,Journal of Public Economics,"Choices, situations, and happiness",92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000625
Alan B. Krueger; David A. Schkade,"Princeton University, United States; University of California, San Diego, United States",2008/08/01,Journal of Public Economics,The reliability of subjective well-being measures,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000054
R. Layard; G. Mayraz; S. Nickell,"Centre for Economic Performance, London School of Economics; Department of Economics and Centre for Economic Performance, London School of Economics; Nuffield College, Oxford, and Centre for Economic Performance, London School of Economics",2008/08/01,Journal of Public Economics,The marginal utility of income,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000248
Peter Diamond,"MIT E52-344, Department of Economics, 50 Memorial Drive, Cambridge, MA 02142-1347, United States",2008/08/01,Journal of Public Economics,Behavioral economics,92.0,0,https://www.sciencedirect.com/science/article/pii/S004727270800056X
,,2008/08/01,Journal of Public Economics,Call for papers,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708001060
,,2008/10/01,Journal of Public Economics,Editorial Board,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708001412
R. Preston McAfee; Hugo M. Mialon; Sue H. Mialon,"Humanities and Social Sciences, California Institute of Technology, Pasadena, CA 91125, United States; Department of Economics, Emory University, Atlanta, GA 30322-2240, United States",2008/10/01,Journal of Public Economics,Private v. public antitrust enforcement: A strategic analysis,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000637
Bryan Engelhardt; Guillaume Rocheteau; Peter Rupert,"College of the Holy Cross, United States; Federal Reserve Bank of Cleveland, United States; University of California, Irvine, United States; University of California, Santa Barbara, United States",2008/10/01,Journal of Public Economics,Crime and the labor market: A search model with optimal contracts,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000881
Michael Keen,"Fiscal Affairs Department, International Monetary Fund, Washington DC 20431, United States",2008/10/01,Journal of Public Economics,"VAT, tariffs, and withholding: Border taxes and informality in developing countries",92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000947
Prachi Mishra; Arvind Subramanian; Petia Topalova,"Research Department, IMF, United States; Peterson Institute for International Economics, United States; Asia and Pacific Department, IMF, United States",2008/10/01,Journal of Public Economics,"Tariffs, enforcement, and customs evasion: Evidence from India",92.0,0,https://www.sciencedirect.com/science/article/pii/S004727270800087X
Christina Gathmann,"Stanford University, United States",2008/10/01,Journal of Public Economics,Effects of enforcement on illegal markets: Evidence from migrant smuggling along the southwestern border,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000674
Eli Berman; David D. Laitin,"Department of Economics, UC San Diego, United States; National Bureau of Economic Research, United States; Department of Political Science, CISAC Stanford University, Encina H all C423, Stanford, CA 94305, United States",2008/10/01,Journal of Public Economics,"Religion, terrorism and public goods: Testing the club model",92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000595
Ronald Wendner; Lawrence H. Goulder,"Department of Economics, University of Graz, Universitaetsstrasse 15, RESOWI-F4, A-8010 Graz, Austria; Department of Economics, Stanford University, Landau Economics Building, Stanford, CA 94305-6072, USA",2008/10/01,Journal of Public Economics,"Status effects, public goods provision, and excess burden",92.0,0,https://www.sciencedirect.com/science/article/pii/S004727270800073X
Benjamin A. Malin,"Board of Governors of the Federal Reserve System, Mail Stop 97, 20th St. and Constitution Ave. NW, Washington, DC 20551, United States",2008/10/01,Journal of Public Economics,Hyperbolic discounting and uniform savings floors,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000601
Pierre Cahuc; André Zylberberg,"CREST-INSEE, Université Paris 1, France; CEPR, United Kingdom; IZA, Germany; EUREQua-Université Paris 1, France; CNRS, France",2008/10/01,Journal of Public Economics,Optimum income taxation and layoff taxes,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272707001879
Brian Krogh Graversen; Jan C. van Ours,"Danish National Centre for Social Research, Denmark; Department of Economics and CentER, Tilburg University, The Netherlands; Department of Economics, University of Melbourne, Australia; IZA, Germany; CEPR, United Kingdom",2008/10/01,Journal of Public Economics,How to help unemployed find jobs quickly: Experimental evidence from a mandatory activation program,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000777
Elena G.F. Stancanelli,"CNRS, GREDEG, University of Nice and OFCE, Sciences-Po, Paris, France",2008/10/01,Journal of Public Economics,Evaluating the impact of the French tax credit on the employment rate of women,92.0,0,https://www.sciencedirect.com/science/article/pii/S004727270800039X
,,,,,,,https://www.sciencedirect.com/science/article/pii/S0047272708000571
Anders Karlström; Mårten Palme; Ingemar Svensson,"Systems Analysis and Economics, Royal Institute of Technology, SE-100 44 Stockholm, Sweden; Department of Economics, Stockholm University, SE-103 51 Stockholm, Sweden; Social Insurance Agency, SE-103 51 Stockholm, Sweden",2008/10/01,Journal of Public Economics,The employment effect of stricter rules for eligibility for DI: Evidence from a natural experiment in Sweden,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000765
,,,,,,,https://www.sciencedirect.com/science/article/pii/S0047272708000418
Sebastian Galiani; Paul Gertler; Ernesto Schargrodsky,"Department of Economics, Washington University in St. Louis, Campus Box 1208, St. Louis, MO 63130-4899, United States; Haas Business School, University of California at Berkeley, Berkeley, CA 94720-1900, United States; NBER; Universidad Torcuato Di Tella, Saenz Valiente 1010, (C1428BIJ) Buenos Aires, Argentina",2008/10/01,Journal of Public Economics,"School decentralization: Helping the good get better, but leaving the poor behind",92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000923
Joshua Goodman,"Economics Department, Columbia University, 1022 International Affairs Building, 420 W. 118th St., New York, NY 10027, USA",2008/10/01,Journal of Public Economics,Who merits financial aid?: Massachusetts' Adams Scholarship,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000613
Stephen J. Schmidt; Therese A. McCarty,"Department of Economics, Union College, Schenectady NY 12308, USA",2008/10/01,Journal of Public Economics,Estimating permanent and transitory income elasticities of education spending from panel data,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000583
Mark Ottoni Wilhelm; Eleanor Brown; Patrick M. Rooney; Richard Steinberg,"Department of Economics, IUPUI and Center on Philanthropy at Indiana University, United States; Department of Economics, Pomona College, United States",2008/10/01,Journal of Public Economics,The intergenerational transmission of generosity,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000650
,,,,,,,https://www.sciencedirect.com/science/article/pii/S0047272708000753
Francisco M. Gonzalez; Hugh M. Neary,"Department of Economics, University of Calgary, Canada; Department of Economics, University of British Columbia, Canada",2008/10/01,Journal of Public Economics,Prosperity without conflict,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000698
Yan Shen; Yang Yao,"China Center for Economic Research, Peking University, China",2008/10/01,Journal of Public Economics,Does grassroots democracy reduce income inequality in China?,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000686
Jagadeesh Sivadasan; Joel Slemrod,"University of Michigan, United States",2008/10/01,Journal of Public Economics,"Tax law changes, income-shifting and measured wage inequality: Evidence from India",92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000649
Emeric Henry,"London Business School, Sussex Place, Regent's Park, London NW14SA, United Kingdom",2008/10/01,Journal of Public Economics,The informational role of supermajorities,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000662
Alessandra Casella; Andrew Gelman,"Department of Economics, Columbia University, United States; GREQAM, France; NBER, United States; CEPR, United Kingdom; Department of Statistics, Columbia University, United States; Department of Political Science, Columbia University, United States",2008/10/01,Journal of Public Economics,A simple scheme to improve the efficiency of referenda,92.0,0,https://www.sciencedirect.com/science/article/pii/S004727270800090X
Luca Micheletto,"Faculty of Law, University of Milan, I-20122 Milan, and Econpubblica, L. Bocconi University, I-20136 Milan, Italy",2008/10/01,Journal of Public Economics,Redistribution and optimal mixed taxation in the presence of consumption externalities,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708001114
Roc Armenter,"Federal Reserve Bank of New York, United States",2008/10/01,Journal of Public Economics,A note on incomplete factor taxation,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000741
Cameron A. Shelton,"Wesleyan University, United States",2008/10/01,Journal of Public Economics,Addendum: The aging population and the size of the welfare state: Is there a puzzle? [Journal of Public Economics 92 (2008) 625–671],92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000704
,,2008/10/01,Journal of Public Economics,Editorial Board,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708001412
R. Preston McAfee; Hugo M. Mialon; Sue H. Mialon,"Humanities and Social Sciences, California Institute of Technology, Pasadena, CA 91125, United States; Department of Economics, Emory University, Atlanta, GA 30322-2240, United States",2008/10/01,Journal of Public Economics,Private v. public antitrust enforcement: A strategic analysis,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000637
Bryan Engelhardt; Guillaume Rocheteau; Peter Rupert,"College of the Holy Cross, United States; Federal Reserve Bank of Cleveland, United States; University of California, Irvine, United States; University of California, Santa Barbara, United States",2008/10/01,Journal of Public Economics,Crime and the labor market: A search model with optimal contracts,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000881
Michael Keen,"Fiscal Affairs Department, International Monetary Fund, Washington DC 20431, United States",2008/10/01,Journal of Public Economics,"VAT, tariffs, and withholding: Border taxes and informality in developing countries",92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000947
Prachi Mishra; Arvind Subramanian; Petia Topalova,"Research Department, IMF, United States; Peterson Institute for International Economics, United States; Asia and Pacific Department, IMF, United States",2008/10/01,Journal of Public Economics,"Tariffs, enforcement, and customs evasion: Evidence from India",92.0,0,https://www.sciencedirect.com/science/article/pii/S004727270800087X
Christina Gathmann,"Stanford University, United States",2008/10/01,Journal of Public Economics,Effects of enforcement on illegal markets: Evidence from migrant smuggling along the southwestern border,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000674
Eli Berman; David D. Laitin,"Department of Economics, UC San Diego, United States; National Bureau of Economic Research, United States; Department of Political Science, CISAC Stanford University, Encina H all C423, Stanford, CA 94305, United States",2008/10/01,Journal of Public Economics,"Religion, terrorism and public goods: Testing the club model",92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000595
Ronald Wendner; Lawrence H. Goulder,"Department of Economics, University of Graz, Universitaetsstrasse 15, RESOWI-F4, A-8010 Graz, Austria; Department of Economics, Stanford University, Landau Economics Building, Stanford, CA 94305-6072, USA",2008/10/01,Journal of Public Economics,"Status effects, public goods provision, and excess burden",92.0,0,https://www.sciencedirect.com/science/article/pii/S004727270800073X
Benjamin A. Malin,"Board of Governors of the Federal Reserve System, Mail Stop 97, 20th St. and Constitution Ave. NW, Washington, DC 20551, United States",2008/10/01,Journal of Public Economics,Hyperbolic discounting and uniform savings floors,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000601
Pierre Cahuc; André Zylberberg,"CREST-INSEE, Université Paris 1, France; CEPR, United Kingdom; IZA, Germany; EUREQua-Université Paris 1, France; CNRS, France",2008/10/01,Journal of Public Economics,Optimum income taxation and layoff taxes,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272707001879
Brian Krogh Graversen; Jan C. van Ours,"Danish National Centre for Social Research, Denmark; Department of Economics and CentER, Tilburg University, The Netherlands; Department of Economics, University of Melbourne, Australia; IZA, Germany; CEPR, United Kingdom",2008/10/01,Journal of Public Economics,How to help unemployed find jobs quickly: Experimental evidence from a mandatory activation program,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000777
Elena G.F. Stancanelli,"CNRS, GREDEG, University of Nice and OFCE, Sciences-Po, Paris, France",2008/10/01,Journal of Public Economics,Evaluating the impact of the French tax credit on the employment rate of women,92.0,0,https://www.sciencedirect.com/science/article/pii/S004727270800039X
,,,,,,,https://www.sciencedirect.com/science/article/pii/S0047272708000571
Anders Karlström; Mårten Palme; Ingemar Svensson,"Systems Analysis and Economics, Royal Institute of Technology, SE-100 44 Stockholm, Sweden; Department of Economics, Stockholm University, SE-103 51 Stockholm, Sweden; Social Insurance Agency, SE-103 51 Stockholm, Sweden",2008/10/01,Journal of Public Economics,The employment effect of stricter rules for eligibility for DI: Evidence from a natural experiment in Sweden,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000765
,,,,,,,https://www.sciencedirect.com/science/article/pii/S0047272708000418
Sebastian Galiani; Paul Gertler; Ernesto Schargrodsky,"Department of Economics, Washington University in St. Louis, Campus Box 1208, St. Louis, MO 63130-4899, United States; Haas Business School, University of California at Berkeley, Berkeley, CA 94720-1900, United States; NBER; Universidad Torcuato Di Tella, Saenz Valiente 1010, (C1428BIJ) Buenos Aires, Argentina",2008/10/01,Journal of Public Economics,"School decentralization: Helping the good get better, but leaving the poor behind",92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000923
Joshua Goodman,"Economics Department, Columbia University, 1022 International Affairs Building, 420 W. 118th St., New York, NY 10027, USA",2008/10/01,Journal of Public Economics,Who merits financial aid?: Massachusetts' Adams Scholarship,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000613
Stephen J. Schmidt; Therese A. McCarty,"Department of Economics, Union College, Schenectady NY 12308, USA",2008/10/01,Journal of Public Economics,Estimating permanent and transitory income elasticities of education spending from panel data,92.0,0,https://www.sciencedirect.com/science/article/pii/S0047272708000583
