,Authors,Title,Affiliations,Published Date,Journal Name ,Subjects,Volume,Issue,DOI,URL
1336,XIAOHONG ANGERER; POK‐SANG LAM,Income Risk and Portfolio Choice: An Empirical Study,"
POK-SANG LAM
Angerer is with the Center for Human Resource Research, Ohio State University; Lam is with the Department of Economics, Ohio State University. The authors are deeply grateful to Campbell R. Harvey, Patricia Reagan, Rene Stulz, an anonymous referee, and the Editor (Robert F. Stambaugh), whose comments and suggestions greatly strengthened the paper. The authors thank Xiaoqiang Cheng, Paul Evans, Virginia Goettl, Donald Haurin, Andrew Karolyi, Amanda McClain, Ross Miller, Randall J. Olsen, and Chana Ulm for their helpful comments, and Rosella Gardecki, Traci Mach, Steve McClaskie, Karima Nagi, and Jay Zagorsky for their valuable assistance in processing the data. The authors also acknowledge the excellent research assistance of Vipul Bhatt and the financial assistance provided by Department of Economics, Ohio State University. The paper has benefited from presentation at the 2006 Summer Econometric Society North America Meeting at Minneapolis, the 2007 Chinese Economists Society Meeting at Changsha, China, and the Institute of Economics, Academia Sinica, Taiwan. Any errors are our own.Search for more papers by this author",2009/04/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,64.0,2.0,10.1111/j.1540-6261.2009.01456.x,http://dx.doi.org/10.1111/j.1540-6261.2009.01456.x
1337,NICHOLAS BARBERIS; LAWRENCE J. JIN; BAOLIAN WANG,Prospect Theory and Stock Market Anomalies,"
Corresponding Author
NICHOLAS BARBERIS

[email protected]

Correspondence: Nicholas Barberis, Yale School of Management, 165 Whitney Avenue, New Haven, CT 06511; e-mail: [email protected].Search for more papers by this author",2021/10/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,76.0,5.0,10.1111/jofi.13061,http://dx.doi.org/10.1111/jofi.13061
1338,KENT DANIEL; SHERIDAN TITMAN,Market Reactions to Tangible and Intangible Information,"
SHERIDAN TITMANDaniel is at Kellogg School of Management, Northwestern University and NBER and Titman is at College of Business Administration, University of Texas, Austin and NBER. We thank Nick Barberis, George Buckley, Mike Cooper, Gene Fama, Josef Lakonishook, Mitchell Petersen, Canice Prendergast, Andrei Shleifer, Rob Stambaugh (the editor), Walter Torous, Linda Vincent, Tuomo Vuolteenaho, Wei Xiong, and an anonymous referee, and numerous seminar participants for helpful discussions, comments, and suggestions. We especially thank Kenneth French for assistance with data, and for comments and suggestions.Search for more papers by this author",2006/08/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,61.0,4.0,10.1111/j.1540-6261.2006.00884.x,http://dx.doi.org/10.1111/j.1540-6261.2006.00884.x
1339,Frans A. De Roon; Theo E. Nijman; Bas J. M. Werker,Testing for Mean-Variance Spanning with Short Sales Constraints and Transaction Costs: The Case of Emerging Markets,"
Bas J. M. WerkerDe Roon is from Erasmus University Rotterdam and CEPR, Nijman and Werker are from Tilburg University. Geert Bekaert, Feico Drost, Bruno Gerard, Pierre Hillion, Erzo Luttmer, Bertrand Melenberg, Rene Stulz (the editor), and an anonymous referee have provided many helpful comments and suggestions. We are also grateful to comments made by participants of the 1997 EFA meetings in Vienna and the 1998 AFA meetings in Chicago, and by seminar participants at INSEAD, the Norwegian School of Management, and the Stockholm School of Economics. The last author thanks the Humbold Universität zu Berlin for its hospitality during a time when part of this research was carried out.Search for more papers by this author",2001/04/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,56.0,2.0,10.1111/0022-1082.00343,http://dx.doi.org/10.1111/0022-1082.00343
1340,Harrison Hong; Jeffrey D. Kubik,Analyzing the Analysts: Career Concerns and Biased Earnings Forecasts,,2003/02/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,58.0,1.0,10.1111/1540-6261.00526,http://dx.doi.org/10.1111/1540-6261.00526
1341,ELENA ASPAROUHOVA; HENDRIK BESSEMBINDER; IVALINA KALCHEVA,Noisy Prices and Inference Regarding Returns,"
IVALINA KALCHEVA
Elena Asparouhova and Hendrik Bessembinder are from David Eccles School of Business at the University of Utah. Ivalina Kalcheva is from Eller College of Management at the University of Arizona. The authors thank Shmuel Baruch; Peter Bossaerts; Michael Cooper; Wayne Ferson; Terry Hendershott; Sahn-Wook Huh; Michael Lemmon; Albert Menkveld; Mark Seasholes; Campbell Harvey; an Associate Editor; two anonymous referees; as well as seminar participants at the FMA Asia 2010 Conference, the University of California at Riverside, the Commodity Futures Trading Commission, Oxford University, Georgia State University, the University of Utah, the University of Arizona, the National University of Singapore, Rutgers University, Utah State University, the University of Oregon, the University of Wisconsin, the University of Porto, and Texas A&M University for helpful comments. The authors acknowledge the assistance provided by the Center for High Performance Computing at the University of Utah. Earlier versions of this manuscript were titled “Do Asset Pricing Regularities Reflect Microstructure Noise?”Search for more papers by this author",2013/04/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,68.0,2.0,10.1111/jofi.12010,http://dx.doi.org/10.1111/jofi.12010
1342,MARTIN LETTAU; JESSICA A. WACHTER,Why Is Long-Horizon Equity Less Risky? A Duration-Based Explanation of the Value Premium,"
JESSICA A. WACHTER
Lettau is at the Stern School of Business at New York University. Wachter is at the Wharton School at the University of Pennsylvania. The authors thank Andrew Abel, Jonathan Berk, John Campbell, David Chapman, John Cochrane, Lars Hansen, Leonid Kogan, Sydney Ludvigson, Anthony Lynch, Stijn Van Niewerburgh, an anonymous referee, and seminar participants at the 2004 National Bureau of Economic Research Summer Institute, the 2005 Society of Economic Dynamics meetings, the 2005 Western Finance Association Meetings, Duke University, New York University, Pennsylvania State University, University of British Columbia, University of Chicago, University of Pennsylvania, and Yale University for helpful comments.Search for more papers by this author",2007/02/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,62.0,1.0,10.1111/j.1540-6261.2007.01201.x,http://dx.doi.org/10.1111/j.1540-6261.2007.01201.x
1343,ITAY GOLDSTEIN; ADY PAUZNER,Demand–Deposit Contracts and the Probability of Bank Runs,"
ADY PAUZNER
Goldstein is from the Wharton School, the University of Pennsylvania; Pauzner is from the Eitan Berglas School of Economics, Tel Aviv University. We thank Elhanan Helpman for numerous conversations, and an anonymous referee for detailed and constructive suggestions. We also thank Joshua Aizenman, Sudipto Bhattacharya, Eddie Dekel, Joseph Djivre, David Frankel, Simon Gervais, Zvi Hercowitz, Leonardo Leiderman, Nissan Liviatan, Stephen Morris, Assaf Razin, Hyun Song Shin, Ernst-Ludwig von Thadden, Dani Tsiddon, Oved Yosha, seminar participants at the Bank of Israel, Duke University, Hebrew University, Indian Statistical Institute (New-Delhi), London School of Economics, Northwestern University, Princeton University, Tel Aviv University, University of California at San Diego, University of Pennsylvania, and participants in The European Summer Symposium (Gerzensee (2000)), and the CFS conference on ‘Understanding Liquidity Risk’ (Frankfurt (2000)).Search for more papers by this author",2005/06/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,60.0,3.0,10.1111/j.1540-6261.2005.00762.x,http://dx.doi.org/10.1111/j.1540-6261.2005.00762.x
1344,CHRISTOPHER J. MALLOY,The Geography of Equity Analysis,"
CHRISTOPHER J. MALLOYChristopher J. Malloy is from the London Business School. This paper is a revised version of my Ph.D. dissertation at the University of Chicago. I thank my advisors Gene Fama, Owen Lamont, Toby Moskowitz, Lubos Pastor, and Raghu Rajan, as well as Nick Barberis, Karl Diether, Gilles Hilary, Rick Green (the editor), Steve Kaplan, Richard Leftwich, Lior Menzly; an anonymous referee; and seminar participants at London Business School, Ohio State, University of Chicago, University of Virginia, Yale, and the AEA Annual Meeting for helpful comments and suggestions. I also gratefully acknowledge the contribution of Thomson Financial for providing earnings per share forecast data, available through I/B/E/S. These data have been provided as part of a broad academic program to encourage earnings expectations research. All remaining errors are my own.Search for more papers by this author",2005/04/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,60.0,2.0,10.1111/j.1540-6261.2005.00744.x,http://dx.doi.org/10.1111/j.1540-6261.2005.00744.x
1345,DAVID HIRSHLEIFER,Presidential Address: Social Transmission Bias in Economics and Finance,"
Corresponding Author
DAVID HIRSHLEIFER

[email protected]

David Hirshleifer is at Merage School of Business, University of California. This paper was the Presidential Address of the American Finance Association at the 2020 Annual Meeting in San Diego, CA. I thank Daniel Andrei, Julien Cujean, Darrell Duffie, Ben Golub, Cam Harvey, Michael Hirshleifer, Chong Huang, Nan Ma, Robert Merton, Amit Seru, Robert Shiller, Avanidhar Subrahmanyam, Siew Hong Teoh, Sheridan Titman, Johan Walden, Ivo Welch, Jeff Zwiebel, the 2019 Retreat on Information and Social Economics (RINSE), the FRILLS (Finance Research Informal Lunchtime Seminar) at Stanford University, and the Editor, Stefan Nagel, for extremely helpful comments, and Yushui Shi and Josh Thornton for outstanding research assistance. Presentation slides for the talk are available at https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3513210. A transcript with integrated slides is available at https://ssrn.com/abstract=3513201. Video of the talk is available at https://youtu.be/KWlv2uFtsJY.
Correspondence: David Hirshleifer, Merage School of Business, University of California, Irvine, CA 92697; email: [email protected].Search for more papers by this author",2020/08/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,75.0,4.0,10.1111/jofi.12906,http://dx.doi.org/10.1111/jofi.12906
1346,ANAT R. ADMATI; PETER M. DEMARZO; MARTIN F. HELLWIG; PAUL PFLEIDERER,The Leverage Ratchet Effect,"
PAUL PFLEIDERER
Admati, DeMarzo, and Pfleiderer are from the Graduate School of Business, Stanford University. Hellwig is from the Max Planck Institute for Research on Collective Goods, Bonn. A previous version of this paper was circulated in March 2012 under the title “Debt Overhang and Capital Regulation.” We are grateful to Jonathan Berk, Eli Berkovitch, Bruno Biais, Jules van Binsbergen, Rebel Cole, Doug Diamond, Christoph Engel, Michael Fishman, Francisco Perez Gonzalez, Oliver Hart, Florian Heider, Gérard Hertig, Oliver Himmler, Arthur Korteweg, Peter Koudijs, Alexander Ljungqvist, Alexander Morell, Adriano Rampini, Michael Roberts, Mark Roe, Steve Ross, Klaus Schmidt, David Skeel, Chester Spatt, Ilya Strebulaev, Jeff Zwiebel, several anonymous referees, and seminar participants at the Bank of England, Boston College, Carnegie Mellon University, FDIC, Federal Reserve Bank of New York, Harvard Law, Imperial College, INET 2012 Annual Conference, MIT, NYU, NBER, Princeton University, Oxford University, Stanford University, Tel Aviv University Finance Conference, University of North Carolina, University of Pennsylvania, University of Southern California, University of Utah, Vienna Graduate School of Finance, Washington University, Wharton, and the 2016 WFA annual conference for useful discussions and comments. Anat Admati is a member of the FDIC systemic resolution advisory committee. During the time when this research was done, Martin Hellwig served as Vice Chair of the Advisory Scientific Committee of the European Systemic Risk Board. His research has in part been funded by the 2012 Max Planck Research Award from the German Federal Ministry of Education and Research. The authors do not have any potential conflicts of interest to disclose, as identified in the JF Disclosure Policy. Corresponding Author: Peter DeMarzo.Search for more papers by this author",2018/02/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,73.0,1.0,10.1111/jofi.12588,http://dx.doi.org/10.1111/jofi.12588
1347,SHAI BERNSTEIN; TIMOTHY MCQUADE; RICHARD R. TOWNSEND,Do Household Wealth Shocks Affect Productivity? Evidence from Innovative Workers During the Great Recession,"
Corresponding Author
RICHARD R. TOWNSEND

[email protected]

Shai Bernstein is with Harvard University and NBER. Timothy McQuade is with Stanford University. Richard Townsend is with UC San Diego and NBER. We are grateful to Philip Bond (the Editor); an anonymous associate editor; two anonymous referees; Elizabeth Berger; Nick Bloom; Hans Hvide; Sabrina Howell; Hyunseob Kim; Josh Lerner; Hanno Lustig; William Mann; Ramana Nanda; Hoai-Luu Nguyen; Luigi Pistaferri; as well as seminar participants at Boston College, London Business School Summer Symposium, Bergen Innovation Workshop, NBER SI Innovation, HULM Conference, Notre Dame, Stanford (GSB), Tuck Private Equity and Entrepreneurship Conference, University of British Columbia, University of Colorado Boulder, University of Texas Austin, and Western Finance Association for helpful comments and suggestions. This research was funded in part by the Ewing Marion Kauffman Foundation. The contents of this publication are solely the responsibility of the authors. The authors have no conflicts of interest to disclose.
Correspondence: Richard Townsend, University of California, San Diego, Rady School of Management, 9500 Gilman Drive, La Jolla, CA 92093; email: [email protected].Search for more papers by this author",2021/02/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,76.0,1.0,10.1111/jofi.12976,http://dx.doi.org/10.1111/jofi.12976
1348,Kathleen Fuller; Jeffry Netter; Mike Stegemoller,What Do Returns to Acquiring Firms Tell Us? Evidence from Firms That Make Many Acquisitions,"
Mike StegemollerFuller and Netter are from Terry College of Business at the University of Georgia. Stegemoller is from Kelly School of Business at Indiana University, Indianapolis. We thank Anup Agrawal; Sanjai Bhagat; Michael Goldstein; E. Han Kim; Marc Lipson; David Mauer; Maureen O'Hara; Bill Petty; Annette Poulsen; Raghu Rau; Sheridan Titman; seminar participants at the University of Georgia and Babson College; and participants at the 11th Annual Financial Economics and Accounting Conference and 7th Mitsui Life Symposium on Global Financial Markets at the University of Michigan, the 2001 European Financial Management Association meetings, the 2001 Financial Management Association meetings, and the 2002 American Finance Association meetings for comments and suggestions on earlier drafts of this paper. All errors are our own.Search for more papers by this author",2002/08/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,57.0,4.0,10.1111/1540-6261.00477,http://dx.doi.org/10.1111/1540-6261.00477
1349,Nicolas P. B. Bollen; Robert E. Whaley,Does Net Buying Pressure Affect the Shape of Implied Volatility Functions?,"
Nicolas P. B. Bollen
Owen Graduate School of Management, Vanderbilt University and Fuqua School of Business, Duke University. We gratefully acknowledge the comments/assistance of Cliff Ball, Alon Brav, Mike Lemmon, Joseph Levin, Joshua Rosenberg, Eileen Smith, Tom Smith and seminar participants at Vanderbilt University, Nashville, TN, and the 2003 American Finance Association meetings, Washington, D.C. We are especially grateful to an anonymous referee for providing many useful and insightful comments and suggestions.Search for more papers by this author",2004/04/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,59.0,2.0,10.1111/j.1540-6261.2004.00647.x,http://dx.doi.org/10.1111/j.1540-6261.2004.00647.x
1350,HEITOR ALMEIDA; THOMAS PHILIPPON,The Risk-Adjusted Cost of Financial Distress,"
THOMAS PHILIPPON
Almeida and Philippon are at the Stern School of Business, New York University and the National Bureau of Economic Research. We wish to thank an anonymous referee for insightful comments and suggestions. We also thank Viral Acharya, Ed Altman, Yakov Amihud, Long Chen, Pierre Collin-Dufresne, Joost Driessen, Espen Eckbo, Marty Gruber, Jing-Zhi Huang, Tim Johnson, Augustin Landier, Francis Longstaff, Pascal Maenhout, Lasse Pedersen, Matt Richardson, Chip Ryan, Tony Saunders, Ken Singleton, Rob Stambaugh, Jos Van Bommel, Ivo Welch, and seminar participants at the University of Chicago, MIT, Wharton, Ohio State University, London Business School, Oxford Said Business School, USC, New York University, the University of Illinois, HEC-Paris, HEC-Lausanne, Rutgers University, PUC-Rio, the 2006 WFA meetings, and the 2006 Texas Finance Festival for valuable comments and suggestions. We also thank Ed Altman and Joost Driessen for providing data. All remaining errors are our own.Search for more papers by this author",2007/12/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,62.0,6.0,10.1111/j.1540-6261.2007.01286.x,http://dx.doi.org/10.1111/j.1540-6261.2007.01286.x
1351,TOBIAS ADRIAN; JOSHUA ROSENBERG,Stock Returns and Volatility: Pricing the Short-Run and Long-Run Components of Market Risk,"
JOSHUA ROSENBERGJoshua Rosenberg and Tobias Adrian are with the Capital Markets Function of the Research and Statistics Group at the Federal Reserve Bank of New York. We would like to thank Robert Stambaugh (the editor), two anonymous referees, John Campbell, Frank Diebold, Robert Engle, Arturo Estrella, Eric Ghysels, Til Schuermann, Kevin Sheppard, Jiang Wang, and Zhenyu Wang for comments. We also thank seminar participants and discussants at the Federal Reserve Bank of New York, the Adam Smith Asset Pricing conference at London Business School, the University of Massachusetts Amherst, the University of Zurich, the Financial Market Risk Premium conference at the Federal Reserve Board, the World Congress of the Econometric Society, the European Finance Association Meeting, the Financial Management Association, Queens University, Harvard Business School, Princeton University, Oak Hill Platinum Partners, and Barclays Global Investors for helpful comments. Alexis Iwanisziw and Ellyn Boukus provided outstanding research assistance. The views expressed in this paper are those of the authors and do not necessarily represent those of the Federal Reserve Bank of New York or the Federal Reserve System.Search for more papers by this author",2008/12/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,63.0,6.0,10.1111/j.1540-6261.2008.01419.x,http://dx.doi.org/10.1111/j.1540-6261.2008.01419.x
1352,Viral V. Acharya,Is the International Convergence of Capital Adequacy Regulation Desirable?,"
Viral V. AcharyaViral V. Acharya is with the London Business School. This paper is the second essay in my dissertation at the Stern School of Business, New York University. The suggestions of an anonymous referee and Rick Green (editor) have been very valuable. I have benefited from the guidance of Yakov Amihud, Douglas Gale, Marty Gruber, Kose John, Anthony Saunders, Marti Subrahmanyam (chairman), and Rangarajan Sundaram. I am especially indebted to Rangarajan Sundaram for introducing me to the topic. I am grateful to Edward Altman, Mitchell Berlin, Alberto Bisin, Robert Bliss, Dick Brealey, Menachem Brenner, Steve Brown, Qiang Dai, Donald Fraser, Kenneth Garbade, Denis Gromb, Gyongyi Loranth, Anthony Lynch, Loretta Mester, Steve Schaefer, Alex Shapiro, William Silber, Raman Uppal, Narayanan Vaghul, Lawrence White, Jun Yang, my doctoral program colleagues, and the seminar participants at Haute Etudes Commerciales (HEC), International Monetary Fund, London School of Economics, and Western Finance Association Meetings for their feedback, and to Nancy Kleinrock for editorial assistance. I acknowledge the help of Mickey Bhatia and Blythe Masters of J.P. Morgan, Lev Borodovsky of Credit Suisse First Boston, and Erik Larson and Mitch Stengel of the Office of the Comptroller of Currency for enriching my understanding of bank regulation. A part of this research was supported by the Lehman Brothers Fellowship (2000–2001), for which I am very grateful. All errors remain my own.Search for more papers by this author",2003/12/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,58.0,6.0,10.1046/j.1540-6261.2003.00621.x,http://dx.doi.org/10.1046/j.1540-6261.2003.00621.x
1353,ALAN D. MORRISON; LUCY WHITE,Level Playing Fields in International Financial Regulation,"
LUCY WHITE
Morrison is from Saïd Business School, University of Oxford and the Center for Economic Policy Research. White is from Harvard Business School and the Center for Economic Policy Research. We thank Philip Bond; Liam Brunt; Elena Carletti; Luc Laeven; Robert Marquez; Marcus Miller; and seminar participants at Stockholm School of Economics (SITE), the 2005 Oxford Finance Symposium, the World Bank Conference on Globalization and Financial Services in Emerging Economies (Washington, DC, 2005), ESSFM (Gerzensee, 2005), and the Universities of Amsterdam, Leicester, St. Gallen, Zurich, and Bristol for helpful comments. Morrison is grateful for financial support from the Oxford University Centre for Corporate Reputation. White gratefully acknowledges financial support from the NCCR FINRISK research project “Dynamic Corporate Finance and Financial Innovation.” Special thanks are due to Ken Okamura for numerous discussions on Japanese banking.Search for more papers by this author",2009/06/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,64.0,3.0,10.1111/j.1540-6261.2009.01460.x,http://dx.doi.org/10.1111/j.1540-6261.2009.01460.x
1354,MARKUS K. BRUNNERMEIER; MARTIN OEHMKE,The Maturity Rat Race,"
MARTIN OEHMKE
Brunnermeier is at Princeton University, NBER, and CEPR. Oehmke is at Columbia University. For helpful comments, we are grateful to an anonymous referee, an Associate Editor, Viral Acharya, Ana Babus, Patrick Bolton, Philip Bond, Catherine Casamatta, Peter DeMarzo, Doug Diamond, Thomas Eisenbach, Itay Goldstein, Cam Harvey (the Editor), Lars-Alexander Kuehn, Konstantin Milbradt, David Skeie, Vish Viswanathan, Tanju Yorulmazer, Kathy Yuan, and seminar participants at Columbia University, the Federal Reserve Bank of New York, the Oxford-MAN Liquidity Conference, the NBER Summer Institute, the 2009 ESSFM in Gerzensee, the Fifth Cambridge-Princeton Conference, the Third Paul Woolley Conference at LSE, the 2010 WFA meetings, the Minneapolis Fed, Princeton University, the 2010 SITE conference at Stanford, the NYU/New York Fed Financial Intermediation Conference, the University of Florida, and the 4th Bank of Portugal Conference on Financial Intermediation. We thank Ying Jiang for excellent research assistance. We gratefully acknowledge financial support from the BNP Paribas research centre at HEC.Search for more papers by this author",2013/04/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,68.0,2.0,10.1111/jofi.12005,http://dx.doi.org/10.1111/jofi.12005
1355,JOSÉ‐MIGUEL GASPAR; MASSIMO MASSA; PEDRO MATOS,Favoritism in Mutual Fund Families? Evidence on Strategic Cross-Fund Subsidization,"
PEDRO MATOS
Gaspar is at ESSEC Business School; Massa is at INSEAD; and Matos is at the University of Southern California Marshall School of Business. We thank an anonymous referee, Marshall Blume, Bernard Dumas, Randy Cohen, Chris Gezcy, William Goetzmann, Sendhil Mullainathan, David Musto, Richard Kihlstrom, Urs Peyer, Jonathan Reuter, Steve Ross, Ana Scherbina, Clemens Sialm, Erik Sirri, Robert Stambaugh (the editor), Peter Tufano, Theo Vermaelen, and participants at the EFA meetings for their comments. Any remaining errors are our own. Financial support from INQUIRE Europe and Fundação para a Ciência e Tecnologia (Gaspar and Matos) is gratefully acknowledged.Search for more papers by this author",2006/02/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,61.0,1.0,10.1111/j.1540-6261.2006.00830.x,http://dx.doi.org/10.1111/j.1540-6261.2006.00830.x
1356,ALBERT S. KYLE; ANNA A. OBIZHAEVA; YAJUN WANG,Beliefs Aggregation and Return Predictability,"
Corresponding Author
YAJUN WANG

[email protected]
Albert S. Kyle is at the Smith School of Business, University of Maryland. Anna A. Obizhaeva is at the New Economic School, Moscow. Yajun Wang is at the Zicklin School of Business, Baruch College. We thank Daniel Andrei, Philip Bond, Bradyn Breon-Drish, Mark Loewenstein, Hongjun Yan, Bart Z. Yueshen, an Associate Editor, and three anonymous referees for their helpful comments. Research for this paper was funded by our salaries and summer support at our universities. We have read The Journal of Finance disclosure policy. Anna A. Obizhaeva and Yajun Wang have no conflicts to disclose. Kyle has worked as a consultant for various companies, exchanges, and government agencies. He is a nonexecutive director of a U.S.-based asset management company.
                     Correspondence: Yajun Wang, Zicklin School of Business, Baruch College, City University of New York, One Bernard Baruch Way, New York, NY 10010, USA; e-mail: [email protected].Search for more papers by this author",2023/02/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,78.0,1.0,10.1111/jofi.13195,http://dx.doi.org/10.1111/jofi.13195
1357,JOHN GATHERGOOD; DAVID HIRSHLEIFER; DAVID LEAKE; HIROAKI SAKAGUCHI; NEIL STEWART,Naïve Buying Diversification and Narrow Framing by Individual Investors,"
Corresponding Author
JOHN GATHERGOOD

[email protected]

Correspondence: John Gathergood, Department of Economics, University of Nottingham, Sir Clive Granger Building, University Park, Nottingham, England, NG7 2RD; e-mail: [email protected]Search for more papers by this author; 
NEIL STEWART
John Gathergood is with the University of Nottingham. David Hirshleifer is with the Marshall School of Business. David Leake is with Barclays Wealth and Investment Management, Behavioural Finance Group. Hiroaki Sakaguchi is with the University of Warwick. Neil Stewart is with the University of Warwick, Warwick Business School.Search for more papers by this author",2023/06/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,78.0,3.0,10.1111/jofi.13222,http://dx.doi.org/10.1111/jofi.13222
1358,BO BECKER; VICTORIA IVASHINA,Disruption and Credit Markets,"
Corresponding Author
VICTORIA IVASHINA

[email protected]
Bo Becker is with Stockholm School of Economics, CEPR, and ECGI. Victoria Ivashina is with Harvard University, CEPR, and NBER. We thank participants at the seminars and conferences held at Federal Reserve Bank of Boston, Stockholm School of Economics, Chicago, Lancaster University, HEC, Erasmus, Cass Business School, HEC Montreal-McGill, and Tinbergen Institute as well as Ramin Baghai, Miguel Ferreira, Paolo Fulghieri, Mariassunta Giannetti, Anil Kashyap, Marcus Opp, Dennis Sosyura, Per Strömberg, and Luigi Zingales for their feedback. We thank Wendy Hu at Burgiss for providing assistance with the data. Dmitry Kurochkin and Terrance Shu provided remarkable assistance with the analysis. The Swedish House of Finance, the Harvard Business School Private Capital Project, Private Equity Research Consortium (PERC), and the Institute for Private Capital (IPC) provided support for this project. All errors and omissions are our own. We have read The Journal of Finance’s disclosure policy and have no conflicts of interest to disclose.
                     Correspondence: Bo Becker, Stockholm School of Economics, Sveavägen 65, Stockholm, Sweden; e-mail: [email protected]Search for more papers by this author",2023/02/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,78.0,1.0,10.1111/jofi.13187,http://dx.doi.org/10.1111/jofi.13187
1359,URBAN J. JERMANN; BIN WEI; VIVIAN Z. YUE,The Two-Pillar Policy for the RMB,"
Corresponding Author
VIVIAN Z. YUE

[email protected]
Urban J. Jermann is at the Wharton School of University of Pennsylvania and NBER. Bin Wei is at the Federal Reserve Bank of Atlanta. Vivian Z. Yue is at Emory University, the Federal Reserve Bank of Atlanta, NBER, and CEPR. For helpful comments and suggestions, we thank Markus Brunnermeier, Mario Crucini, Wenxin Du (discussant), Jeff Frankel, Pierre-Olivier Gourinchas, Nobuhiro Kiyotaki, Karen Lewis, Stijn Van Nieuwerburgh, Maurice Obstfeld, Mark Spiegel (discussant), Larry Wall, Shang-Jin Wei, Wei Xiong (Editor), Tao Zha, Haoxiang Zhu, an anonymous Associate Editor, two anonymous referees, and participants at the Atlanta Fed, China's State Administration of Foreign Exchange, Federal Reserve Board, Fudan University, George Washington University, the Graduate Institute at Geneva, Peking University, Shanghai University of Finance and Economics, Tsinghua University, University of Hong Kong, University of Tokyo, University of Western Ontario, First IMF-Atlanta Fed Workshop on China's Economy, and Third Annual Bank of Canada-University of Toronto Conference on the Chinese Economy, 2019 NBER Summer Institute, 2019 American Finance Association Meetings, and 2021 SED Annual Meeting. We thank Chelsea Hunter and Tianyi Lu for excellent research assistance. The views expressed in this paper are those of the authors and do not necessarily represent those of the Federal Reserve System. We have read The Journal of Finance disclosure policy and have no conflicts of interest to disclose.
                     Correspondence: Vivian Yue, Emory University, 1602 Fishburne Dr, Atlanta GA 30322; e-mail: [email protected].Search for more papers by this author",2022/12/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,77.0,6.0,10.1111/jofi.13178,http://dx.doi.org/10.1111/jofi.13178
1360,MAARTEN MEEUWIS; JONATHAN A. PARKER; ANTOINETTE SCHOAR; DUNCAN SIMESTER,Belief Disagreement and Portfolio Choice,"
Corresponding Author
MAARTEN MEEUWIS

[email protected]

Correspondence: Maarten Meeuwis, Washington University in St. Louis, John M. Olin School of Business, One Brookings Drive, St. Louis, MO 63130; e-mail: [email protected].Search for more papers by this author; 
DUNCAN SIMESTERMaarten Meeuwis is with Washington University in St. Louis. Jonathan A. Parker is with MIT and NBER. Antoinette Schoar is with MIT and NBER. Duncan Simester is with MIT. For helpful comments, we thank Roland Benabou, Ing-Haw Cheng, James Choi, Gregory Huber, Stefan Nagel, Steve Nicholson, Lubos Pastor, Chester Spatt, Johannes Stroebel, Amir Sufi, David Thesmar, Paul Willen, and seminar participants at Boston College, the Federal Reserve Bank of Boston, Goethe University, Ohio State, MIT, NYU, Northwestern, Penn, Stanford, UCLA, Washington University in St. Louis, and conference participants at the AEA 2019 Annual Meetings, the Macro Financial Modeling Winter 2019 Meeting, the SED Day-Ahead Conference 2019, and the NBER Summer Institute Asset Pricing Meeting. We thank our data provider for use and explanations of their data and Yijun Liu for research assistance. Data were obtained under a nondisclosure agreement with a financial institution. All authors are consultants for the large financial institution, but only Duncan Simester receives financial compensation. We have read The Journal of Finance's disclosure policy and have no conflicts of interest to disclose.Search for more papers by this author",2022/12/01,The Journal of Finance,Economics and Econometrics; Finance; Accounting,77.0,6.0,10.1111/jofi.13179,http://dx.doi.org/10.1111/jofi.13179
